INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2017-03-02T06:00:00-00:00,2017-03-02T07:00:00-00:00,2017-03-01,23,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,2.99872,4
2017-03-01T15:00:00-00:00,2017-03-01T16:00:00-00:00,2017-03-01,8,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,12.32561,4
2017-03-02T07:00:00-00:00,2017-03-02T08:00:00-00:00,2017-03-01,24,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCL,LMP_LOSS_PRC,EUREKA_6_N001,ALL,1,2.18613,4
2017-03-02T22:00:00-00:00,2017-03-02T23:00:00-00:00,2017-03-02,15,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,LMP,LMP_PRC,EUREKA_6_N001,ALL,1,0.01252,5
2017-03-03T06:00:00-00:00,2017-03-03T07:00:00-00:00,2017-03-02,23,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,LMP,LMP_PRC,EUREKA_6_N001,ALL,1,29.78933,5
2017-03-03T00:00:00-00:00,2017-03-03T01:00:00-00:00,2017-03-02,17,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,LMP,LMP_PRC,EUREKA_6_N001,ALL,1,25.62902,5
2017-03-02T09:00:00-00:00,2017-03-02T10:00:00-00:00,2017-03-02,2,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,LMP,LMP_PRC,EUREKA_6_N001,ALL,1,19.71134,5
2017-03-03T07:00:00-00:00,2017-03-03T08:00:00-00:00,2017-03-02,24,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,LMP,LMP_PRC,EUREKA_6_N001,ALL,1,22.84832,5
2017-03-02T21:00:00-00:00,2017-03-02T22:00:00-00:00,2017-03-02,14,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,LMP,LMP_PRC,EUREKA_6_N001,ALL,1,0.00937,5
2017-03-02T23:00:00-00:00,2017-03-03T00:00:00-00:00,2017-03-02,16,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,LMP,LMP_PRC,EUREKA_6_N001,ALL,1,3.5239,5
2017-03-02T10:00:00-00:00,2017-03-02T11:00:00-00:00,2017-03-02,3,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,LMP,LMP_PRC,EUREKA_6_N001,ALL,1,21.38593,5
2017-03-02T17:00:00-00:00,2017-03-02T18:00:00-00:00,2017-03-02,10,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,LMP,LMP_PRC,EUREKA_6_N001,ALL,1,5.99836,5
2017-03-02T13:00:00-00:00,2017-03-02T14:00:00-00:00,2017-03-02,6,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,LMP,LMP_PRC,EUREKA_6_N001,ALL,1,33.53286,5
